Date,Revenue,COGS,gross_profit,is_loss_leader_day
2020-05-20,3689172.21,3019892.02,669280.19,0
2020-05-21,4498828.44,3647887.78,850940.6600000006,0
2020-05-22,5108046.04,3839020.41,1269025.63,0
2020-05-23,4015420.66,3313265.28,702155.3800000004,0
2020-05-24,4700650.04,3764671.03,935979.0100000002,0
2020-05-25,4378883.27,3340216.53,1038666.7399999998,0
2020-05-26,3938416.11,3225312.26,713103.8500000001,0
2020-05-27,4400378.84,3586763.01,813615.8300000001,0
2020-05-28,7125254.26,5586999.34,1538254.92,0
2020-05-29,8058075.78,6156826.89,1901248.8900000006,0
2020-05-30,8571150.17,6917398.63,1653751.54,0
2020-05-31,7068160.11,5722407.19,1345752.92,0
2020-06-01,7434640.87,6007912.51,1426728.3600000003,0
2020-06-02,3295138.19,2630884.15,664254.04,0
2020-06-03,3497127.32,2854677.4,642449.9199999999,0
2020-06-04,2962471.81,2212520.77,749951.04,0
2020-06-05,2452274.28,2042840.96,409433.31999999983,0
2020-06-06,2258600.23,1840555.75,418044.48,0
2020-06-07,2693731.83,2065838.19,627893.6400000001,0
2020-06-08,3084455.23,2459766.38,624688.8500000001,0
2020-06-09,3331413.85,2608681.96,722731.8900000001,0
2020-06-10,3810023.86,3037801.06,772222.7999999998,0
2020-06-11,4027121.39,3106482.9,920638.4900000002,0
2020-06-12,2833219.35,2245340.12,587879.23,0
2020-06-13,2840132.87,2324352.25,515780.6200000001,0
2020-06-14,3797554.63,3078986.36,718568.27,0
2020-06-15,3921468.12,3112876.56,808591.56,0
2020-06-16,3620819.64,2950472.85,670346.79,0
2020-06-17,4864660.1,3741174.91,1123485.1899999995,0
2020-06-18,4188150.34,3329563.04,858587.2999999998,0
2020-06-19,2960897.79,2329260.25,631637.54,0
2020-06-20,2189006.74,1795056.75,393949.9900000002,0
2020-06-21,3477329.48,2740967.86,736361.6200000001,0
2020-06-22,3068801.79,2472668.81,596132.98,0
2020-06-23,3277142.11,2715748.0,561394.1099999999,0
2020-06-24,4983800.13,4272479.54,711320.5899999999,0
2020-06-25,4480875.32,3949301.47,531573.8500000001,0
2020-06-26,3538964.96,3128909.95,410055.0099999998,0
2020-06-27,2952009.99,2893474.01,58535.98000000045,0
2020-06-28,4033143.22,4037949.63,-4806.409999999683,1
2020-06-29,5223388.62,5021085.51,202303.11000000034,0
2020-06-30,5506677.04,5509880.9,-3203.8600000003353,1
2020-07-01,4785799.65,4637675.06,148124.59000000078,0
2020-07-02,4866951.38,4707883.99,159067.38999999966,0
2020-07-03,3696972.88,3771036.88,-74064.0,1
2020-07-04,706367.78,665027.87,41339.91000000003,0
2020-07-05,1406074.5,1343687.36,62387.1399999999,0
2020-07-06,2077312.99,1986626.45,90686.54000000004,0
2020-07-07,2024009.16,2068227.77,-44218.6100000001,1
2020-07-08,1848400.71,1796794.0,51606.70999999996,0
2020-07-09,2881762.16,2884926.26,-3164.0999999996275,1
2020-07-10,2456330.77,2270775.74,185555.0299999998,0
2020-07-11,2777782.43,2617463.18,160319.25,0
2020-07-12,2353469.99,2352864.85,605.1400000001304,0
2020-07-13,2674159.75,2528820.54,145339.20999999996,0
2020-07-14,2241406.69,2199143.63,42263.060000000056,0
2020-07-15,2628917.79,2573366.47,55551.31999999983,0
2020-07-16,3496916.1,3417273.9,79642.20000000019,0
2020-07-17,2963494.21,2910103.21,53391.0,0
2020-07-18,2167217.41,2102740.45,64476.95999999996,0
2020-07-19,2598183.41,2439859.2,158324.20999999996,0
2020-07-20,2378509.49,2153084.64,225424.8500000001,0
2020-07-21,3060145.15,2555988.41,504156.73999999976,0
2020-07-22,3102912.51,2421357.03,681555.48,0
2020-07-23,3882974.91,3066175.92,816798.9900000002,0
2020-07-24,3897982.79,3118044.81,779937.98,0
2020-07-25,2726776.18,2185291.86,541484.3200000003,0
2020-07-26,2852671.37,2228931.73,623739.6400000001,0
2020-07-27,2831486.13,2289596.5,541889.6299999999,0
2020-07-28,2395619.59,1857411.18,538208.4099999999,0
2020-07-29,3158908.2,2317187.54,841720.6600000001,0
2020-07-30,4151632.35,3350026.58,801605.77,0
2020-07-31,5610491.95,4496247.74,1114244.21,0
2020-08-01,6132541.37,4909626.33,1222915.04,0
2020-08-02,5345584.67,4186394.94,1159189.73,0
2020-08-03,4397713.48,3443554.44,954159.0400000005,0
2020-08-04,3298352.62,2591360.98,706991.6400000001,0
2020-08-05,2223462.81,1734678.05,488784.76,0
2020-08-06,2991469.99,2308279.85,683190.1400000001,0
2020-08-07,3277756.91,2547914.06,729842.8500000001,0
2020-08-08,2449651.51,2088845.7,360805.8099999998,0
2020-08-09,2935305.67,2352528.07,582777.6000000001,0
2020-08-10,2914723.92,2318822.04,595901.8799999999,0
2020-08-11,2533038.45,2110648.66,422389.79000000004,0
2020-08-12,4245177.97,3574622.62,670555.3499999996,0
2020-08-13,3438121.83,2662240.38,775881.4500000002,0
2020-08-14,3685522.51,2879232.79,806289.7199999997,0
2020-08-15,2556409.43,2072000.19,484409.2400000002,0
2020-08-16,2596444.46,2077063.06,519381.3999999999,0
2020-08-17,3646382.12,2892437.08,753945.04,0
2020-08-18,3240488.83,2493505.46,746983.3700000001,0
2020-08-19,3279887.27,2543910.75,735976.52,0
2020-08-20,3569013.59,2909846.44,659167.1499999999,0
2020-08-21,3939388.46,3133654.06,805734.3999999999,0
2020-08-22,2465099.71,2000862.66,464237.05000000005,0
2020-08-23,2832425.22,2280579.88,551845.3400000003,0
2020-08-24,3217603.07,2631929.43,585673.6399999997,0
2020-08-25,2428315.18,1917538.84,510776.3400000001,0
2020-08-26,3194953.82,2616197.98,578755.8399999999,0
2020-08-27,4445347.68,3675387.97,769959.7099999995,0
2020-08-28,7296538.72,5928088.7,1368450.0199999996,0
2020-08-29,7517051.79,6089417.86,1427633.9299999997,0
2020-08-30,8480394.59,6775599.46,1704795.13,0
2020-08-31,7490849.71,6294569.34,1196280.37,0
2020-09-01,6047477.92,5072223.86,975254.0599999996,0
2020-09-02,1434923.77,1282633.72,152290.05000000005,0
2020-09-03,1557705.54,1435356.63,122348.91000000015,0
2020-09-04,1425115.38,1249060.77,176054.60999999987,0
2020-09-05,1581867.47,1449235.72,132631.75,0
2020-09-06,2654105.11,2377874.42,276230.68999999994,0
2020-09-07,2479133.84,2159138.36,319995.48,0
2020-09-08,2542645.13,2183405.0,359240.1299999999,0
2020-09-09,1979410.07,1799215.01,180195.06000000006,0
2020-09-10,3146008.14,2761931.92,384076.2200000002,0
2020-09-11,1990335.39,1821328.74,169006.6499999999,0
2020-09-12,2806228.3,2605429.08,200799.21999999974,0
2020-09-13,2240095.92,1957201.32,282894.59999999986,0
2020-09-14,2832905.03,2603630.98,229274.0499999998,0
2020-09-15,2914536.51,2476205.19,438331.31999999983,0
2020-09-16,1994638.41,1821831.75,172806.65999999992,0
2020-09-17,1827659.24,1626961.14,200698.1000000001,0
2020-09-18,2600220.08,2233677.06,366543.02,0
2020-09-19,1806587.98,1582702.76,223885.21999999997,0
2020-09-20,2334885.81,2132834.58,202051.22999999998,0
2020-09-21,3082015.84,2723671.97,358343.86999999965,0
2020-09-22,2827707.7,2426080.5,401627.2000000002,0
2020-09-23,2254030.17,2095482.45,158547.71999999997,0
2020-09-24,2021614.99,1879290.21,142324.78000000003,0
2020-09-25,2587034.31,2341681.4,245352.91000000015,0
2020-09-26,2219447.23,2025784.18,193663.05000000005,0
2020-09-27,3907778.93,3495826.9,411952.03000000026,0
2020-09-28,4681424.38,4163962.01,517462.3700000001,0
2020-09-29,3862957.51,3418321.41,444636.0999999996,0
2020-09-30,3185317.6,2835582.57,349735.03000000026,0
2020-10-01,2053948.94,1801442.13,252506.81000000006,0
2020-10-02,844947.12,672777.16,172169.95999999996,0
2020-10-03,1819620.17,1400911.62,418708.5499999998,0
2020-10-04,1305849.84,1031248.84,274601.0000000001,0
2020-10-05,1476045.28,1106750.78,369294.5,0
2020-10-06,2225510.95,1785750.97,439759.9800000002,0
2020-10-07,2084609.48,1633404.7,451204.78,0
2020-10-08,1798621.9,1415449.28,383172.6199999999,0
2020-10-09,1682037.65,1404182.57,277855.07999999984,0
2020-10-10,2023437.43,1582185.76,441251.6699999999,0
2020-10-11,1446988.51,1177371.98,269616.53,0
2020-10-12,1856496.7,1470316.91,386179.79000000004,0
2020-10-13,3071390.97,2435896.58,635494.3900000001,0
2020-10-14,2627129.58,2030216.9,596912.6800000002,0
2020-10-15,1826480.99,1499468.55,327012.43999999994,0
2020-10-16,2213689.11,1814772.4,398916.70999999996,0
2020-10-17,2024181.52,1623856.95,400324.57000000007,0
2020-10-18,2416150.55,2000897.4,415253.1499999999,0
2020-10-19,1798941.77,1455468.16,343473.6100000001,0
2020-10-20,2361849.87,1800189.76,561660.1100000001,0
2020-10-21,2168284.88,1762213.02,406071.85999999987,0
2020-10-22,2384359.77,1939167.59,445192.17999999993,0
2020-10-23,1313373.58,984874.54,328499.04000000004,0
2020-10-24,2435210.66,1935814.16,499396.50000000023,0
2020-10-25,2045855.5,1595051.09,450804.4099999999,0
2020-10-26,2383306.02,1881515.76,501790.26,0
2020-10-27,3242319.66,2668015.76,574303.9000000004,0
2020-10-28,4138715.4,3246854.44,891860.96,0
2020-10-29,3361148.04,2777298.73,583849.31,0
2020-10-30,2606337.42,2045887.36,560450.0599999998,0
2020-10-31,3099623.67,2419274.6,680349.0699999998,0
2020-11-01,2000351.9,1651707.88,348644.02,0
2020-11-02,1609265.54,1276568.22,332697.32000000007,0
2020-11-03,1148970.3,951051.1,197919.20000000007,0
2020-11-04,1475675.48,1140886.92,334788.56000000006,0
2020-11-05,1340308.97,1063954.02,276354.94999999995,0
2020-11-06,717152.89,537123.9,180028.99,0
2020-11-07,1261006.58,1012158.51,248848.07000000007,0
2020-11-08,1462906.75,1152752.12,310154.6299999999,0
2020-11-09,1841341.67,1500031.86,341309.8099999998,0
2020-11-10,1423817.05,1131446.53,292370.52,0
2020-11-11,1850484.56,1510899.02,339585.54000000004,0
2020-11-12,1742209.81,1490266.12,251943.68999999994,0
2020-11-13,1874908.56,1475799.13,399109.43000000017,0
2020-11-14,1505407.33,1170919.18,334488.15000000014,0
2020-11-15,1822943.34,1452200.16,370743.18000000017,0
2020-11-16,1677772.33,1289405.39,388366.9400000002,0
2020-11-17,1698265.63,1375791.27,322474.35999999987,0
2020-11-18,1708292.62,1460231.18,248061.44000000018,0
2020-11-19,1389140.38,1147069.41,242070.96999999997,0
2020-11-20,1761075.99,1653768.63,107307.3600000001,0
2020-11-21,1277317.49,1191035.2,86282.29000000004,0
2020-11-22,1402812.95,1422457.39,-19644.439999999944,1
2020-11-23,1254495.47,1331674.56,-77179.09000000008,1
2020-11-24,1234768.03,1251831.61,-17063.580000000075,1
2020-11-25,1016787.85,1011073.66,5714.189999999944,0
2020-11-26,1003033.14,1066907.31,-63874.17000000004,1
2020-11-27,2064673.72,2076697.24,-12023.520000000019,1
2020-11-28,2102733.52,2118368.35,-15634.830000000075,1
2020-11-29,1696662.48,1642786.66,53875.820000000065,0
2020-11-30,1376299.12,1423882.94,-47583.81999999983,1
2020-12-01,1160032.88,1083886.83,76146.04999999981,0
2020-12-02,370653.23,366277.85,4375.380000000005,0
2020-12-03,528608.48,509665.44,18943.03999999998,0
2020-12-04,645703.05,632473.93,13229.119999999995,0
2020-12-05,653591.96,700683.81,-47091.85000000009,1
2020-12-06,755648.75,731905.7,23743.050000000047,0
2020-12-07,832522.38,856716.78,-24194.400000000023,1
2020-12-08,1297656.34,1226584.15,71072.19000000018,0
2020-12-09,1154833.63,1135523.17,19310.459999999963,0
2020-12-10,696601.42,694712.49,1888.9300000000512,0
2020-12-11,708701.4,714731.83,-6030.429999999935,1
2020-12-12,1122552.93,1114505.97,8046.959999999963,0
2020-12-13,937152.62,894184.44,42968.18000000005,0
2020-12-14,1601200.69,1536265.51,64935.179999999935,0
2020-12-15,1355809.66,1345601.61,10208.049999999814,0
2020-12-16,1368150.26,1378715.06,-10564.800000000047,1
2020-12-17,1104685.57,1105268.19,-582.6199999998789,1
2020-12-18,1251306.12,1173503.24,77802.88000000012,0
2020-12-19,1648432.09,1604918.15,43513.94000000018,0
2020-12-20,1777867.4,1748875.07,28992.32999999984,0
2020-12-21,2040125.86,2025685.77,14440.090000000084,0
2020-12-22,2050706.5,1957791.36,92915.1399999999,0
2020-12-23,1964805.24,2036033.68,-71228.43999999994,1
2020-12-24,1223063.47,1196024.1,27039.36999999988,0
2020-12-25,1200258.49,1181002.97,19255.52000000002,0
2020-12-26,1099988.0,1121806.33,-21818.330000000075,1
2020-12-27,1517374.4,1548752.98,-31378.580000000075,1
2020-12-28,3627797.75,3660309.96,-32512.209999999963,1
2020-12-29,2940732.69,2915164.04,25568.649999999907,0
2020-12-30,2881135.64,2881761.18,-625.5400000000373,1
2020-12-31,2153864.87,2157011.11,-3146.239999999758,1
2021-01-01,1553431.51,1547553.58,5877.929999999935,0
2021-01-02,378420.41,311258.46,67161.94999999995,0
2021-01-03,677894.56,516308.19,161586.37000000005,0
2021-01-04,819877.04,631242.67,188634.37,0
2021-01-05,1174326.91,961163.6,213163.30999999994,0
2021-01-06,1114251.05,906466.26,207784.79000000004,0
2021-01-07,837846.02,690390.14,147455.88,0
2021-01-08,1023293.14,849565.94,173727.20000000007,0
2021-01-09,853729.27,699954.28,153774.99,0
2021-01-10,1180728.66,984866.85,195861.80999999994,0
2021-01-11,1515387.6,1201417.37,313970.23,0
2021-01-12,1062807.64,869052.09,193755.54999999993,0
2021-01-13,1070756.5,856031.34,214725.16000000003,0
2021-01-14,764427.24,629061.31,135365.92999999993,0
2021-01-15,977003.78,779003.57,198000.21000000008,0
2021-01-16,1185774.61,916210.38,269564.2300000001,0
2021-01-17,1224098.2,966990.57,257107.63,0
2021-01-18,2502006.18,1916159.06,585847.1200000001,0
2021-01-19,2011018.39,1652010.17,359008.22,0
2021-01-20,1595354.2,1216527.62,378826.57999999984,0
2021-01-21,1698207.91,1250048.47,448159.43999999994,0
2021-01-22,1620041.5,1267935.48,352106.02,0
2021-01-23,1744298.27,1412867.08,331431.18999999994,0
2021-01-24,1862707.42,1491339.57,371367.84999999986,0
2021-01-25,2346216.5,1913189.53,433026.97,0
2021-01-26,2993616.58,2282478.29,711138.29,0
2021-01-27,2258351.94,1690062.59,568289.3499999999,0
2021-01-28,2405871.45,1845885.39,559986.0600000003,0
2021-01-29,2246568.53,1778946.6,467621.9299999997,0
2021-01-30,2167603.39,1754979.72,412623.67000000016,0
2021-01-31,1607178.02,1317474.79,289703.23,0
2021-02-01,1551374.11,1281321.59,270052.52,0
2021-02-02,958876.9,764858.08,194018.82000000007,0
2021-02-03,1095535.11,933310.92,162224.19000000006,0
2021-02-04,1345207.17,1009834.12,335373.04999999993,0
2021-02-05,1749418.05,1399602.15,349815.90000000014,0
2021-02-06,1240787.91,940727.48,300060.42999999993,0
2021-02-07,1814367.53,1394396.68,419970.8500000001,0
2021-02-08,1325809.68,1131072.08,194737.59999999986,0
2021-02-09,1448124.96,1194857.77,253267.18999999994,0
2021-02-10,1851743.73,1575581.32,276162.4099999999,0
2021-02-11,1689417.95,1396084.38,293333.57000000007,0
2021-02-12,1983824.96,1679342.84,304482.1199999999,0
2021-02-13,1986462.63,1556559.62,429903.0099999998,0
2021-02-14,2942830.48,2472928.79,469901.68999999994,0
2021-02-15,3142099.08,2531323.24,610775.8399999999,0
2021-02-16,1874868.49,1645455.89,229412.6000000001,0
2021-02-17,2468895.03,1948858.13,520036.8999999999,0
2021-02-18,1729200.62,1374282.0,354918.6200000001,0
2021-02-19,2485137.46,1894234.27,590903.19,0
2021-02-20,2510521.11,1978226.96,532294.1499999999,0
2021-02-21,2673937.37,2158355.9,515581.4700000002,0
2021-02-22,3295922.4,2680528.93,615393.4699999997,0
2021-02-23,4952064.84,3886168.63,1065896.21,0
2021-02-24,2880648.13,2377495.5,503152.6299999999,0
2021-02-25,5675843.97,4598510.35,1077333.62,0
2021-02-26,3813868.44,3118356.14,695512.2999999998,0
2021-02-27,3241854.71,2733660.27,508194.43999999994,0
2021-02-28,2348995.75,1901704.24,447291.51,0
2021-03-01,1942260.67,1595206.21,347054.45999999996,0
2021-03-02,679248.37,536287.19,142961.18000000005,0
2021-03-03,1202803.22,982110.07,220693.15000000002,0
2021-03-04,2188811.67,1718125.54,470686.1299999999,0
2021-03-05,1350969.16,1101818.84,249150.31999999983,0
2021-03-06,1702498.76,1385168.73,317330.03,0
2021-03-07,2475099.15,2022240.35,452858.7999999998,0
2021-03-08,2765984.78,2054703.58,711281.1999999997,0
2021-03-09,2910840.37,2318282.64,592557.73,0
2021-03-10,2793536.43,2183321.72,610214.71,0
2021-03-11,4291688.17,3434300.04,857388.1299999999,0
2021-03-12,4134860.06,3361961.81,772898.25,0
2021-03-13,2417371.88,1968099.73,449272.1499999999,0
2021-03-14,2889680.59,2334076.0,555604.5899999999,0
2021-03-15,3654509.31,2866925.36,787583.9500000002,0
2021-03-16,4008350.11,3320217.27,688132.8399999999,0
2021-03-17,4400411.89,3480694.63,919717.2599999998,0
2021-03-18,5516765.31,4537155.51,979609.7999999998,0
2021-03-19,3614457.51,2975958.79,638498.7199999997,0
2021-03-20,3232018.55,2766387.35,465631.1999999997,0
2021-03-21,2822145.24,2475231.8,346913.4400000004,0
2021-03-22,3923103.49,3698730.81,224372.68000000017,0
2021-03-23,4222620.69,3768846.71,453773.98000000045,0
2021-03-24,4003647.57,3639438.17,364209.3999999999,0
2021-03-25,4847687.37,4322456.49,525230.8799999999,0
2021-03-26,4034615.27,3623284.41,411330.85999999987,0
2021-03-27,3612774.77,3405524.2,207250.56999999983,0
2021-03-28,3528929.89,3193051.24,335878.6499999999,0
2021-03-29,4090090.6,3735223.94,354866.66000000015,0
2021-03-30,10795905.35,9875208.04,920697.3100000005,0
2021-03-31,9220320.43,8547874.84,672445.5899999999,0
2021-04-01,9027075.84,8225391.38,801684.46,0
2021-04-02,7866035.23,7228630.89,637404.3400000008,0
2021-04-03,7594752.42,7064149.71,530602.71,0
2021-04-04,1720555.46,1597615.49,122939.96999999997,0
2021-04-05,2665962.66,2489752.36,176210.30000000028,0
2021-04-06,2627509.32,2395678.58,231830.73999999976,0
2021-04-07,3504391.02,3200078.0,304313.02,0
2021-04-08,3026850.22,2768519.33,258330.89000000013,0
2021-04-09,3110153.27,2714930.73,395222.54000000004,0
2021-04-10,2505766.01,2142941.81,362824.1999999997,0
2021-04-11,2755337.37,2528446.54,226890.83000000007,0
2021-04-12,3206411.87,3006280.88,200130.99000000022,0
2021-04-13,3231903.43,2897501.76,334401.6700000004,0
2021-04-14,5218947.03,4826353.96,392593.0700000003,0
2021-04-15,4270735.63,3783812.65,486922.98,0
2021-04-16,3735241.12,3308841.35,426399.77,0
2021-04-17,3800876.52,3259298.49,541578.0299999998,0
2021-04-18,4448113.81,3495208.68,952905.1299999994,0
2021-04-19,3468512.12,2925337.15,543174.9700000002,0
2021-04-20,4030055.78,3186833.6,843222.1799999997,0
2021-04-21,5244905.44,4141247.89,1103657.5500000003,0
2021-04-22,4635126.49,3691630.05,943496.4400000004,0
2021-04-23,2503702.41,1966755.8,536946.6100000001,0
2021-04-24,3966260.92,3199689.13,766571.79,0
2021-04-25,4545990.29,3630097.75,915892.54,0
2021-04-26,4718077.11,3814996.18,903080.9300000002,0
2021-04-27,5303542.87,4355535.28,948007.5899999999,0
2021-04-28,5606431.49,4335482.99,1270948.5,0
2021-04-29,9535515.05,7714922.63,1820592.4200000009,0
2021-04-30,6962149.33,5622679.65,1339469.6799999997,0
2021-05-01,6555221.49,5276005.92,1279215.5700000003,0
2021-05-02,5301495.07,4383106.98,918388.0899999999,0
2021-05-03,3778243.02,3051862.47,726380.5499999998,0
2021-05-04,1930133.97,1605646.92,324487.05000000005,0
2021-05-05,2491751.76,1992920.65,498831.10999999987,0
2021-05-06,3090364.98,2462408.5,627956.48,0
2021-05-07,3099539.75,2583097.98,516441.77,0
2021-05-08,2448108.31,2024581.03,423527.28,0
2021-05-09,3801718.87,3192875.3,608843.5700000003,0
2021-05-10,3546216.71,2807669.46,738547.25,0
2021-05-11,3323078.36,2752138.51,570939.8500000001,0
2021-05-12,4782841.68,3847828.01,935013.6699999999,0
2021-05-13,5666923.8,4709813.19,957110.6099999994,0
2021-05-14,5250104.11,4258778.21,991325.9000000004,0
2021-05-15,3858160.76,3146686.62,711474.1399999997,0
2021-05-16,3981359.06,3199505.04,781854.02,0
2021-05-17,4684806.7,3826508.17,858298.5300000003,0
2021-05-18,3549112.31,2889339.05,659773.2600000002,0
2021-05-19,4795038.58,3840346.57,954692.0100000002,0
2021-05-20,5057797.75,4088691.43,969106.3199999998,0
2021-05-21,5434543.62,4271132.76,1163410.8600000003,0
2021-05-22,4310539.38,3526722.84,783816.54,0
2021-05-23,3846392.54,3086892.89,759499.6499999999,0
2021-05-24,3987573.28,3177252.48,810320.7999999998,0
2021-05-25,3822459.48,3142554.15,679905.3300000001,0
2021-05-26,4915453.17,4056932.97,858520.1999999997,0
2021-05-27,7320510.07,6048379.93,1272130.1400000006,0
2021-05-28,6925957.27,5561587.62,1364369.6499999994,0
2021-05-29,4630943.52,3787091.31,843852.2099999995,0
2021-05-30,8887935.6,7274840.31,1613095.29,0
2021-05-31,7996369.9,6466327.4,1530042.5,0
2021-06-01,7479521.04,6141761.22,1337759.8200000003,0
2021-06-02,6960798.21,5572082.02,1388716.1900000004,0
2021-06-03,6367799.03,5139667.32,1228131.71,0
2021-06-04,2524112.16,2097669.41,426442.75,0
2021-06-05,2884765.01,2262050.61,622714.3999999999,0
2021-06-06,3795966.84,3084551.9,711414.94,0
2021-06-07,3757477.99,3136794.28,620683.7100000004,0
2021-06-08,3948452.32,3177527.58,770924.7399999998,0
2021-06-09,3733884.76,3009506.21,724378.5499999998,0
2021-06-10,3994102.54,3220973.51,773129.0300000003,0
2021-06-11,3221511.31,2622379.46,599131.8500000001,0
2021-06-12,3618435.07,2920008.48,698426.5899999999,0
2021-06-13,3349171.43,2778202.9,570968.5300000003,0
2021-06-14,4007931.92,3159812.63,848119.29,0
2021-06-15,4162142.95,3326425.2,835717.75,0
2021-06-16,4740156.23,3752544.13,987612.1000000006,0
2021-06-17,5807751.43,4698668.17,1109083.2599999998,0
2021-06-18,4316861.14,3463681.18,853179.9599999995,0
2021-06-19,3596996.21,3016398.92,580597.29,0
2021-06-20,3113780.62,2502341.31,611439.31,0
2021-06-21,3454322.45,2831163.45,623159.0,0
2021-06-22,3814525.81,3072656.32,741869.4900000002,0
2021-06-23,5129834.24,4258385.56,871448.6800000006,0
2021-06-24,5015283.26,4491924.42,523358.83999999985,0
2021-06-25,3255836.16,2807033.14,448803.02,0
2021-06-26,3202321.56,2946230.91,256090.6499999999,0
2021-06-27,3938214.81,3832008.26,106206.55000000028,0
2021-06-28,4255543.96,4082242.05,173301.91000000015,0
2021-06-29,5907160.01,5911751.11,-4591.100000000559,1
2021-06-30,5094915.79,4949985.1,144930.6900000004,0
2021-07-01,4975867.15,5024857.74,-48990.58999999985,1
2021-07-02,4397949.68,4326458.07,71491.6099999994,0
2021-07-03,3132513.38,3101143.37,31370.009999999776,0
2021-07-04,730601.15,647312.84,83288.31000000006,0
2021-07-05,1878817.85,1927429.12,-48611.27000000002,1
2021-07-06,1616214.16,1626948.22,-10734.060000000056,1
2021-07-07,1741509.6,1715092.93,26416.67000000016,0
2021-07-08,2563149.38,2518109.42,45039.95999999996,0
2021-07-09,2685812.87,2706650.91,-20838.040000000037,1
2021-07-10,2524108.8,2448068.41,76040.38999999966,0
2021-07-11,2592712.85,2553763.2,38949.64999999991,0
2021-07-12,3123873.5,3108780.0,15093.5,0
2021-07-13,2650746.43,2549076.58,101669.8500000001,0
2021-07-14,2970833.54,2785803.91,185029.6299999999,0
2021-07-15,3628282.86,3639556.87,-11274.010000000242,1
2021-07-16,2768513.94,2780496.25,-11982.310000000056,1
2021-07-17,2453122.24,2399937.97,53184.27000000002,0
2021-07-18,2827723.47,2930478.35,-102754.87999999989,1
2021-07-19,2859598.56,2696150.18,163448.3799999999,0
2021-07-20,3389960.06,3045138.98,344821.0800000001,0
2021-07-21,3336465.66,2928248.05,408217.61000000034,0
2021-07-22,4388007.92,3796262.13,591745.79,0
2021-07-23,4385215.41,3753800.99,631414.4199999999,0
2021-07-24,2294305.45,1930929.33,363376.1200000001,0
2021-07-25,2549303.61,2173412.06,375891.5499999998,0
2021-07-26,3676952.36,2918564.14,758388.2199999997,0
2021-07-27,3460197.23,2857159.07,603038.1600000001,0
2021-07-28,4046860.27,3235448.81,811411.46,0
2021-07-29,5547857.68,4566302.38,981555.2999999998,0
2021-07-30,6548042.77,6322433.77,225609.0,0
2021-07-31,5256382.47,5446793.9,-190411.43000000063,1
2021-08-01,3652376.75,4109973.08,-457596.3300000001,1
2021-08-02,4399616.65,4886236.3,-486619.64999999944,1
2021-08-03,2422462.49,3359505.36,-937042.8699999996,1
2021-08-04,1157658.1,1697391.73,-539733.6299999999,1
2021-08-05,1482037.52,2026425.65,-544388.1299999999,1
2021-08-06,1591502.8,2374360.64,-782857.8400000001,1
2021-08-07,1632328.25,2336736.46,-704408.21,1
2021-08-08,1411882.22,1918090.72,-506208.5,1
2021-08-09,1376421.76,2167285.81,-790864.05,1
2021-08-10,1581357.61,2246981.07,-665623.4599999997,1
2021-08-11,1740229.21,2604985.61,-864756.3999999999,1
2021-08-12,2480973.68,3548924.53,-1067950.8499999996,1
2021-08-13,2199306.57,3444159.74,-1244853.1700000004,1
2021-08-14,1494099.71,1993428.41,-499328.69999999995,1
2021-08-15,1862118.62,2645589.05,-783470.4299999997,1
2021-08-16,2220064.67,3319453.91,-1099389.2400000002,1
2021-08-17,2263302.37,3320429.89,-1057127.52,1
2021-08-18,1875383.97,2630473.94,-755089.97,1
2021-08-19,2535597.13,3644326.12,-1108728.9900000002,1
2021-08-20,2553183.49,3860236.79,-1307053.2999999998,1
2021-08-21,1453356.23,2098001.94,-644645.71,1
2021-08-22,1640268.07,2295711.5,-655443.4299999999,1
2021-08-23,1883869.71,2626041.33,-742171.6200000001,1
2021-08-24,1836322.27,2808012.6,-971690.3300000001,1
2021-08-25,1939866.54,2821994.79,-882128.25,1
2021-08-26,1886569.08,2959216.09,-1072647.0099999998,1
2021-08-27,1662732.77,2371412.62,-708679.8500000001,1
2021-08-28,1664938.51,2453257.65,-788319.1399999999,1
2021-08-29,4443078.33,6342118.62,-1899040.29,1
2021-08-30,3996164.3,5499176.03,-1503011.7300000004,1
2021-08-31,3940957.44,5240978.22,-1300020.7799999998,1
2021-09-01,3579634.39,4583108.31,-1003473.9199999995,1
2021-09-02,3917618.96,4722341.9,-804722.9400000004,1
2021-09-03,1070973.42,1003268.02,67705.3999999999,0
2021-09-04,1839742.83,1710231.68,129511.15000000014,0
2021-09-05,1682890.37,1626164.36,56726.01000000001,0
2021-09-06,2097434.58,1931198.13,166236.4500000002,0
2021-09-07,2244132.38,1986738.71,257393.66999999993,0
2021-09-08,3716975.63,3437593.72,279381.9099999997,0
2021-09-09,2187074.96,2082447.03,104627.92999999993,0
2021-09-10,1980857.12,1821707.08,159150.04000000004,0
2021-09-11,1547495.48,1455524.4,91971.08000000007,0
2021-09-12,2102573.99,1909199.54,193374.4500000002,0
2021-09-13,2488502.06,2265837.09,222664.9700000002,0
2021-09-14,2715006.68,2532491.32,182515.36000000034,0
2021-09-15,3275643.47,3007258.03,268385.4400000004,0
2021-09-16,1853200.26,1657780.29,195419.96999999997,0
2021-09-17,2031900.2,1889074.28,142825.91999999993,0
2021-09-18,1910747.73,1785651.61,125096.11999999988,0
2021-09-19,1952437.84,1794752.16,157685.68000000017,0
2021-09-20,2307149.39,2140377.91,166771.47999999998,0
